Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
5508	-409.7235	-421.297	11.5735	0.199131	0.165442	0.128604	0.0256688	0.00213917	0.00276889	0.00111732	0.157125	0.0500049	0.0023489	0.0342406	0.297447	0.00797254	0.046293	0.18892	0.810843	0.00518928	0.0234859	0.160481	0.3360872	0.021462	0.266849	0.733151	0.978538	0.158948	0.407802	0.755906	1.32292	2.45217	6.29137	1.329853	0.152099	0.126366	0.0982291	0.0196061	0.00163392	0.00211491	0.000853422	0.120014	0.0381944	0.00179412	0.0261534	0.227194	0.00608952	0.0353592	0.144299	1.309223	0.8072189	0.0994556	0.358672	0.641328	0.900544
5544	-411.2003	-423.2085	12.00824	0.12088	0.0794713	0.151497	0.000452852	0.00110171	0.00144046	0.0093517	0.068409	0.0271864	0.00135984	0.0123411	0.0121468	0.00797953	0.0153977	0.0520989	0.804717	0.00136022	0.00487995	0.189043	0.2679717	0.0113633	0.237393	0.762607	0.988637	0.112665	0.34479	0.717341	1.39404	2.90031	8.87586	1.578702	0.215429	0.141631	0.269993	0.000807059	0.00196343	0.00256715	0.0166663	0.121916	0.0484509	0.00242346	0.021994	0.0216476	0.0142209	0.0274412	0.0928491	0.5611138	0.8018071	0.0986765	0.358123	0.641877	0.901324
5580	-409.767	-422.4629	12.69594	0.307273	0.0441412	0.0630014	0.0256396	0.00242196	0.0174887	0.0013205	0.126521	0.0719515	0.161163	0.0330322	0.0308468	0.0430677	0.0352436	0.0344391	0.915282	0.0021417	0.0308434	0.0517327	0.4008082	0.0323719	0.288493	0.711507	0.967628	0.538064	0.739141	0.910008	1.09889	1.35292	1.85851	0.4481414	0.308027	0.0442496	0.0631561	0.0257025	0.0024279	0.0175317	0.00132374	0.126831	0.0721282	0.161558	0.0331133	0.0309225	0.0431734	0.0353301	0.0345237	0.9975503	0.8673	0.107871	0.364392	0.635609	0.892129
5616	-407.8087	-420.1337	12.32504	0.53255	0.0253504	0.122992	0.0082122	0.00360843	0.0099408	0.0041262	0.102129	0.0362244	0.0150466	0.0371362	0.0303901	0.11381	0.0556789	0.0701704	0.770258	0.0647474	0.00440254	0.160592	0.3965691	0.031636	0.287226	0.712774	0.968364	0.194499	0.44999	0.779481	1.2829	2.22227	5.14142	1.183902	0.456198	0.0217159	0.105359	0.00703482	0.00309109	0.00851559	0.00353463	0.0874868	0.0310309	0.0128893	0.031812	0.026033	0.0974928	0.0476962	0.06011	1.167365	0.3001745	0.0158874	0.252328	0.747672	0.984113
5652	-413.3662	-425.1601	11.79393	0.0680521	0.0214698	0.0615563	0.000842182	0.00038414	0.00147505	9.67023e-05	0.021984	0.00449329	0.0249648	0.0117997	0.0103875	0.0570631	0.012948	0.00854124	0.580175	0.0837228	0.00481159	0.33129	0.2029503	0.00424222	0.200321	0.799679	0.995758	0.0700265	0.273421	0.66727	1.49864	3.65737	14.2803	1.922554	0.222351	0.0701495	0.201126	0.00275171	0.00125512	0.00481951	0.000315961	0.0718295	0.0146812	0.0815689	0.0385537	0.0339395	0.186445	0.0423058	0.0279073	0.3060579	0.1103245	0.000158623	0.126714	0.873286	0.999841
5688	-411.183	-420.854	9.67099	0.553419	0.05252	0.0580299	0.0413018	0.0025031	0.0078017	0.0218504	0.168743	0.557615	0.112753	0.406713	0.367107	0.0818177	0.377356	0.0360609	0.661418	0.188868	0.0336307	0.116083	0.07630244	7.18263e-06	0.0925771	0.907423	0.999993	0.887397	0.943402	0.981987	1.01834	1.05999	1.12689	0.08637994	0.194483	0.0184566	0.0203929	0.0145143	0.000879643	0.00274168	0.0076787	0.0592997	0.195958	0.0396238	0.142927	0.129009	0.0287524	0.132611	0.0126726	2.845591	1.171091	0.144437	0.385704	0.614296	0.855564
5724	-412.5822	-423.3667	10.78449	0.59569	0.0848689	0.00919248	0.0544475	0.00505564	0.0136741	0.0275176	0.123427	0.357484	0.142171	0.054356	0.188238	0.399658	0.062193	0.0347045	0.763605	0.0499021	0.00040789	0.186085	0.4190027	0.0355501	0.293724	0.706276	0.96445	0.443788	0.672863	0.883723	1.13158	1.48619	2.25333	0.5874275	0.27672	0.0394248	0.00427025	0.0252929	0.00234853	0.00635215	0.0127829	0.0573367	0.166065	0.0660437	0.0252504	0.0874435	0.185656	0.028891	0.0161216	2.152678	1.081264	0.134577	0.380429	0.619571	0.865423
5760	-409.4804	-421.4384	11.95803	0.54055	0.137471	0.18306	0.0283364	0.00420225	0.00562251	0.00731767	0.223729	0.0148044	0.238138	0.0708862	0.277605	0.148424	0.0813496	0.135046	0.754082	0.0465113	0.0108792	0.188528	0.4129573	0.0344909	0.292023	0.707977	0.965509	0.689698	0.834284	0.945042	1.05815	1.19863	1.44991	0.2686207	0.257829	0.0655703	0.0873152	0.0135158	0.00200437	0.0026818	0.00349035	0.106713	0.00706133	0.113586	0.033811	0.132411	0.0707947	0.0388018	0.0644137	2.096542	0.2192156	0.00572124	0.210579	0.789421	0.994279
5796	-404.8016	-417.2986	12.49702	0.197781	0.0331818	0.0490199	0.0145202	0.000982494	0.00367273	0.00781183	0.0916531	0.00125192	0.085472	0.0147029	0.00928672	0.0597531	0.0469037	0.0470075	0.836857	0.0346697	0.00293898	0.125534	0.3120656	0.0176804	0.257367	0.742633	0.98232	0.215027	0.472558	0.791473	1.26347	2.11614	4.65057	1.11135	0.298312	0.0500478	0.0739364	0.0219007	0.00148189	0.00553955	0.0117825	0.13824	0.00188826	0.128917	0.0221763	0.0140071	0.0901251	0.0707446	0.070901	0.6630013	0.7317763	0.0882725	0.350432	0.649568	0.911727
5832	-412.1479	-423.9149	11.76696	0.125055	0.126481	0.0635769	0.0345552	0.000289312	0.00950246	0.0167686	0.377023	0.106269	0.202504	0.0897953	0.0435934	0.334615	0.138787	0.0453288	0.841825	0.0198711	0.00175354	0.136551	0.4773391	0.0458453	0.3085	0.6915	0.954155	0.276685	0.534386	0.822424	1.21592	1.87131	3.61422	0.9290544	0.072955	0.0737869	0.0370896	0.0201589	0.000168779	0.00554356	0.00978249	0.219948	0.0619953	0.118137	0.0523849	0.0254316	0.195208	0.0809659	0.026444	1.714144	0.1794872	0.00251489	0.184213	0.815787	0.997485
5868	-411.1839	-422.3615	11.17759	0.257072	0.0441386	0.0515684	0.0185543	0.0081835	0.005199	0.00281062	0.207163	0.0154487	0.0751141	0.081001	0.102984	0.271954	0.0659365	0.0262339	0.596203	0.326283	0.00582594	0.0716883	0.06155081	6.7947e-07	0.07652	0.92348	0.999999	0.136807	0.379033	0.738848	1.35346	2.63829	7.30958	1.438318	0.208432	0.0357872	0.0418112	0.0150437	0.00663512	0.00421531	0.00227883	0.167966	0.0125257	0.060902	0.065675	0.0834984	0.220498	0.0534608	0.0212703	1.233361	0.5135318	0.0522186	0.316386	0.683614	0.947781
5904	-416.3436	-425.9949	9.651361	0.0387935	0.00357911	0.0109853	0.00720089	0.000912917	0.00124223	0.00253918	0.0240563	0.00208195	0.0130805	0.000197311	0.0150892	0.00530838	0.00549956	0.00979111	0.80348	0.165025	0.00108154	0.0304132	0.3723201	0.0274728	0.279597	0.720403	0.972527	0.0371253	0.200643	0.605856	1.65056	4.98397	26.9358	2.381397	0.276391	0.0255	0.0782663	0.051304	0.00650423	0.00885046	0.0180908	0.171393	0.0148332	0.0931939	0.00140577	0.107506	0.0378205	0.0391826	0.0697584	0.1403575	1.850258	0.200713	0.411315	0.588685	0.799287
5940	-410.8622	-422.7476	11.88538	0.073981	0.0102	0.0112588	0.00115563	0.000877797	0.00169485	0.00443275	0.0473261	0.0147172	0.0257984	0.00310744	0.019464	0.00650837	0.0106003	0.00893711	0.873875	0.016953	0.00943991	0.0997321	0.4563429	0.0421334	0.303502	0.696498	0.957867	0.084825	0.300219	0.687022	1.45556	3.3309	11.789	1.78393	0.308177	0.0424895	0.0469	0.00481392	0.00365658	0.00706013	0.0184652	0.197143	0.0613063	0.107467	0.0129444	0.0810798	0.0271114	0.044157	0.0372287	0.2400597	0.3910032	0.0306731	0.285533	0.714467	0.969327
5976	-407.839	-417.2374	9.398441	0.0226326	0.00512916	0.00461196	0.00103753	8.74798e-06	0.000845075	0.00148415	0.0087479	0.00208374	0.0110577	0.00229725	0.00217896	0.00388298	0.00477222	0.00611217	0.944144	0.0179469	0.00681812	0.0310906	0.322906	0.0193627	0.261757	0.738243	0.980637	0.0219526	0.155288	0.559307	1.78793	6.43963	45.5526	2.761304	0.294381	0.0667145	0.0599874	0.0134951	0.000113784	0.0109918	0.0193043	0.113783	0.0271031	0.143826	0.0298801	0.0283416	0.0505056	0.0620719	0.0795005	0.07688215	1.188663	0.146282	0.386659	0.613341	0.853718
6012	-416.7649	-428.3043	11.53941	0.23894	0.034698	0.0631329	0.127128	0.00608325	0.0144154	0.0055545	0.185591	0.0673602	0.0457292	0.234604	0.0840945	0.0802769	0.129328	0.0634554	0.6047	0.202633	0.148269	0.0443973	0.9907808	0.123872	0.374339	0.625661	0.876129	0.743757	0.865559	0.955956	1.04607	1.15532	1.34452	0.2140576	0.173096	0.0251363	0.0457355	0.0920958	0.0044069	0.010443	0.00402386	0.134448	0.0487979	0.0331277	0.169955	0.0609207	0.0581552	0.0936895	0.0459691	1.380392	1.219278	0.149436	0.388269	0.611731	0.850564
6048	-416.7984	-426.953	10.15458	0.208442	0.126143	0.0715852	0.0986311	0.012678	0.0114713	0.00048215	0.0714387	0.16207	0.0516904	0.208446	0.143926	0.0631614	0.128241	0.0757762	0.780863	0.0254241	0.0173245	0.176388	0.8526369	0.105856	0.363056	0.636944	0.894144	0.87789	0.93846	0.980379	1.02001	1.06558	1.13909	0.09416801	0.145339	0.0879548	0.0499136	0.0687716	0.00883986	0.00799848	0.000336184	0.0498114	0.113005	0.0360417	0.145341	0.100354	0.04404	0.0894178	0.0528358	1.434183	3.44075	0.270271	0.436387	0.563612	0.72973
6084	-413.9237	-426.2382	12.31442	0.0871291	0.0158575	0.0119875	0.0104754	0.00252916	0.00351291	0.000852332	0.0984919	0.0702784	0.0437583	0.0678181	0.0320224	0.0118254	0.0511985	0.00560484	0.850484	0.0193443	0.0974562	0.0327156	0.7393542	0.0894273	0.351321	0.648679	0.910573	0.216217	0.473832	0.792138	1.26241	2.11045	4.62497	1.107359	0.169729	0.0308908	0.0233519	0.0204063	0.00492685	0.00684323	0.00166036	0.191864	0.136904	0.085242	0.132111	0.0623802	0.0230361	0.0997357	0.0109183	0.5133417	0.5666056	0.0614262	0.326534	0.673466	0.938574
6120	-414.0392	-426.4347	12.39555	0.125332	0.00491481	0.0607468	0.00368722	0.00108949	0.00199072	0.000122631	0.0737229	0.127749	0.0376739	0.0903936	0.0274755	0.0119639	0.0294056	0.00325886	0.782759	0.0569546	0.158692	0.00159486	0.3604459	0.0254702	0.275609	0.724391	0.97453	0.148979	0.395122	0.748493	1.33602	2.53086	6.71235	1.376686	0.209052	0.00819782	0.101325	0.00615022	0.00181725	0.00332048	0.000204547	0.122968	0.213082	0.0628394	0.150775	0.0458286	0.0199556	0.049048	0.00543572	0.599527	0.572977	0.0625162	0.327654	0.672347	0.937484
6156	-417.0057	-429.3762	12.37054	0.230909	0.0172637	0.094374	0.000279734	0.000254252	0.00122431	0.000316612	0.0920939	0.0744291	0.0146906	0.0833029	0.0109204	0.0314519	0.0275837	0.000622404	0.861435	0.0279629	0.104359	0.00624324	0.3987208	0.0320093	0.287872	0.712128	0.967991	0.150809	0.397482	0.749884	1.33354	2.51584	6.63089	1.367858	0.339713	0.0253983	0.138843	0.000411546	0.000374056	0.0018012	0.000465801	0.135489	0.1095	0.0216129	0.122555	0.0160662	0.0462721	0.0405812	0.000915682	0.6797162	0.5430045	0.0573578	0.32221	0.67779	0.942642
6192	-406.2484	-417.7301	11.48174	0.526355	0.0660454	0.333483	0.00915821	0.00294284	0.00845972	0.00827058	0.0439461	0.16271	0.0331819	0.134594	0.171453	0.0699779	0.0380731	0.000161123	0.874259	0.0120597	0.00402422	0.109657	0.2712198	0.0117947	0.238991	0.761009	0.988205	0.159262	0.408196	0.756133	1.32252	2.4498	6.27894	1.328423	0.32717	0.0410523	0.207285	0.00569253	0.0018292	0.00525837	0.0051408	0.0273159	0.101137	0.0206251	0.0836603	0.106571	0.0434966	0.0236654	0.00010015	1.608812	0.5492792	0.0584438	0.323387	0.676613	0.941556
6228	-408.6517	-420.6037	11.95199	0.0850574	0.0370362	0.06845	0.00554791	0.00275999	0.00414343	0.00244284	0.0627901	0.0138301	0.0230207	0.0198264	0.081558	0.0152482	0.0717066	0.00260875	0.820364	0.0036373	0.00859145	0.167407	0.2475222	0.00879547	0.226817	0.773183	0.991205	0.0875499	0.304884	0.690335	1.44857	3.27993	11.4221	1.761068	0.171477	0.0746657	0.137997	0.0111847	0.00556419	0.00835325	0.00492482	0.126586	0.0278818	0.0464103	0.0399704	0.164423	0.0307407	0.144562	0.00525928	0.4960267	0.6900909	0.0817954	0.345266	0.654733	0.918205
6264	-414.4628	-424.422	9.959201	0.160253	0.0487419	0.0604646	0.0636895	0.00139278	0.00427037	0.0173039	0.170984	0.153291	0.225731	0.0225464	0.0875081	0.037489	0.0627235	0.0786778	0.865781	0.0452892	0.0521907	0.0367387	0.4439092	0.0399361	0.300379	0.699621	0.960064	0.360964	0.608379	0.85638	1.16771	1.64371	2.77036	0.7367902	0.134095	0.0407859	0.0505952	0.0532937	0.00116545	0.00357334	0.0144795	0.143074	0.12827	0.188886	0.0188662	0.0732244	0.0313698	0.0524854	0.0658355	1.195067	3.956081	0.284262	0.440881	0.559119	0.715738
6300	-413.776	-425.1879	11.41193	0.336482	0.00545258	0.101698	0.00382833	0.0101903	0.0217602	0.0186866	0.160427	0.0541534	0.415327	0.0827479	0.235673	0.0434345	0.136102	0.177073	0.66929	0.279537	0.0483957	0.00277668	0.6505821	0.0754637	0.339888	0.660112	0.924537	0.479571	0.698797	0.894212	1.1183	1.43103	2.0852	0.5313571	0.18662	0.00302411	0.0564036	0.00212327	0.00565176	0.0120687	0.010364	0.0889761	0.0300346	0.230349	0.0458936	0.130709	0.0240897	0.0754846	0.0982084	1.803036	0.8031604	0.0988716	0.358261	0.641739	0.901128
6336	-411.0817	-422.4451	11.36344	0.0586948	0.0153687	0.0214586	0.00053343	0.00121374	0.00241833	0.00540507	0.025891	0.00895757	0.0195822	0.0138204	0.0275642	0.0132752	0.0011094	0.0232016	0.881499	0.0493506	0.0228388	0.0463114	0.3346255	0.0212266	0.266297	0.733703	0.978774	0.0694202	0.272264	0.666388	1.50063	3.67291	14.405	1.928842	0.246106	0.0644406	0.0899752	0.00223666	0.00508918	0.01014	0.0226633	0.10856	0.0375589	0.0821076	0.0579486	0.115576	0.0556625	0.00465168	0.0972836	0.2384942	0.8557844	0.106291	0.363346	0.636654	0.893709
6372	-411.6389	-423.7275	12.08859	0.0878294	0.0248064	0.0580766	0.0125834	0.0025767	0.00410063	0.00339314	0.0292654	0.0587896	0.0467721	0.00371279	0.0608203	0.018941	0.0162388	0.0311153	0.934609	0.00988228	0.0539702	0.00153857	0.4422908	0.0396503	0.299964	0.700037	0.96035	0.084688	0.299983	0.686853	1.45592	3.33353	11.8081	1.785099	0.191341	0.0540418	0.126523	0.0274136	0.00561347	0.00893342	0.00739212	0.063756	0.128076	0.101895	0.00808849	0.1325	0.041264	0.0353771	0.0677861	0.4590215	0.4135362	0.0345922	0.292187	0.707813	0.965408
6408	-414.2885	-425.5844	11.2959	0.0881847	0.0346231	0.0247641	0.000735411	0.000212887	0.00570691	0.00420929	0.0416035	0.011185	0.0354495	0.0100636	0.0186012	0.0109576	0.0212181	0.0262086	0.392297	0.428639	0.0355775	0.143487	0.1004581	7.96188e-05	0.117221	0.88278	0.99992	0.129957	0.369656	0.733096	1.36408	2.70522	7.69485	1.475459	0.264245	0.103748	0.0742055	0.00220365	0.000637915	0.0171007	0.0126131	0.124665	0.0335157	0.106224	0.0301555	0.0557384	0.0328344	0.0635799	0.0785339	0.3337236	1.252831	0.152805	0.38996	0.61004	0.847195
6444	-413.7887	-423.2817	9.493036	0.0124142	0.00287531	0.00336649	0.0021964	0.000179503	0.000301377	0.000432508	0.0209447	0.0078268	0.0196232	0.000467432	0.00573348	0.00567688	0.00205265	0.0076651	0.138983	0.66433	0.0801715	0.116516	0.07251224	4.2824e-06	0.0885262	0.911474	0.999996	0.0235167	0.160589	0.565195	1.7693	6.22707	42.5229	2.71154	0.135296	0.0313365	0.0366895	0.0239374	0.00195631	0.00328454	0.00471367	0.228265	0.0853001	0.213863	0.00509429	0.0624861	0.0618693	0.0223707	0.0835378	0.09175604	0.7554659	0.0918589	0.353162	0.646838	0.908141
6480	-421.3214	-432.8235	11.50216	0.107622	0.0383922	0.0362642	0.0554917	0.00997918	0.00229877	0.0238945	0.174941	0.30747	0.0802081	0.0613732	0.255194	0.0451291	0.0443153	0.0927533	0.836058	0.0157642	0.00987891	0.138299	0.2962406	0.0153075	0.250607	0.749393	0.984692	0.354374	0.602936	0.853982	1.17098	1.65855	2.82188	0.7501132	0.0805963	0.0287512	0.0271575	0.0415567	0.00747321	0.00172151	0.0178941	0.13101	0.230258	0.0600663	0.0459612	0.19111	0.0337963	0.0331869	0.0694611	1.335327	1.473179	0.17289	0.399469	0.600531	0.827109
6516	-408.4149	-419.6161	11.20111	0.242648	0.254721	0.0524568	0.0553953	0.0100104	0.00631487	0.000795236	0.145371	0.16828	0.0212941	0.0950357	0.287196	0.0778325	0.0606843	0.19783	0.858007	0.0114397	0.00895881	0.121594	0.4827449	0.0468	0.309734	0.690266	0.9532	0.391401	0.632879	0.866993	1.15341	1.58008	2.55492	0.6782548	0.14479	0.151994	0.0313013	0.0330548	0.00597325	0.00376813	0.000474523	0.0867439	0.100414	0.0127064	0.0567085	0.171372	0.0464432	0.0362108	0.118046	1.675865	1.223563	0.149871	0.388489	0.611511	0.850128
6552	-410.5219	-421.3259	10.80399	0.360612	0.065604	0.411204	0.0159687	0.00119091	0.00435689	0.000691879	0.218351	0.059848	0.348272	0.112373	0.0580277	0.190781	0.0918695	0.0871051	0.781226	0.0764018	0.0318149	0.110557	0.6151409	0.0696305	0.334602	0.665398	0.93037	0.296947	0.553126	0.831315	1.20291	1.80791	3.36761	0.8779518	0.177969	0.032377	0.202938	0.00788089	0.00058774	0.00215022	0.000341457	0.107761	0.0295362	0.17188	0.0554583	0.0286379	0.0941546	0.0453395	0.0429882	2.026256	0.7736828	0.0945701	0.35517	0.644831	0.90543
6588	-416.2979	-426.7623	10.46438	0.0805084	0.0670256	0.0374513	0.00266178	0.00330165	0.00289181	0.000114312	0.109856	0.00445143	0.078637	0.0673969	0.0100239	0.0536288	0.0225572	0.0436843	0.70723	0.152394	0.0624292	0.0779475	0.8142916	0.100469	0.359381	0.640619	0.899531	0.126942	0.365449	0.730483	1.36896	2.73636	7.8776	1.492431	0.137812	0.114732	0.064108	0.00455635	0.00565167	0.00495012	0.000195677	0.188049	0.00761983	0.134608	0.115368	0.0171586	0.0918001	0.0386128	0.0747775	0.5841907	2.074436	0.214323	0.416662	0.583337	0.785678
6624	-408.3304	-420.3552	12.02477	0.142039	0.0884661	0.0258843	0.0078943	0.000184891	0.00424547	0.000899692	0.0484439	0.050055	0.0794343	0.0490244	0.0758793	0.0756459	0.0202635	0.0354258	0.883126	0.013485	0.0144542	0.0889345	0.3721856	0.02745	0.279553	0.720447	0.97255	0.127945	0.366854	0.731358	1.36732	2.72588	7.81584	1.486739	0.201822	0.1257	0.0367787	0.0112169	0.000262709	0.00603233	0.00127836	0.0688332	0.0711225	0.112867	0.0696581	0.107816	0.107484	0.0287921	0.050336	0.7037862	0.766089	0.0934449	0.354342	0.645658	0.906555
6660	-408.1869	-420.7061	12.51918	0.359055	0.030522	0.0722495	0.0190098	0.00108512	0.00542566	0.00863695	0.11042	0.102856	0.134885	0.0232011	0.0549607	0.00825794	0.037006	0.00914418	0.906886	0.00731613	0.0137964	0.0720019	0.3123984	0.0177314	0.257504	0.742496	0.982269	0.221378	0.479314	0.794986	1.25788	2.08631	4.51716	1.090304	0.367615	0.0312497	0.073972	0.0194631	0.00111099	0.00555501	0.00884286	0.113052	0.105308	0.1381	0.0237542	0.0562711	0.00845482	0.0378883	0.00936218	0.976714	0.5008564	0.0499925	0.313722	0.686278	0.950007
6696	-412.4621	-424.3599	11.89772	0.115395	0.0567602	0.0348796	0.0409668	0.00177803	0.00386842	0.0131537	0.0521477	0.0299294	0.102868	0.0296916	0.0258451	0.0368446	0.0144098	0.0215199	0.904965	0.0312943	0.040536	0.0232051	0.3531565	0.0242554	0.273072	0.726928	0.975745	0.130212	0.370009	0.733314	1.36367	2.70264	7.67981	1.474044	0.198937	0.0978525	0.0601311	0.0706253	0.00306526	0.00666901	0.0226764	0.0899007	0.0515972	0.177341	0.0511872	0.0445561	0.0635188	0.024842	0.0370996	0.5800586	0.9671718	0.120941	0.372598	0.627402	0.879059
6732	-420.2548	-427.4156	7.160743	0.0874615	0.0529138	0.0406996	0.0294823	0.0061243	0.0221272	0.00674271	0.0964281	0.0221087	0.0567912	0.0481085	0.0101322	0.0991784	0.134699	0.0308713	0.199113	0.683035	0.0359621	0.0818906	0.1865223	0.00298101	0.189212	0.810788	0.997019	0.198147	0.454087	0.781688	1.27928	2.20222	5.04677	1.170466	0.117577	0.0711333	0.0547134	0.0396337	0.00823305	0.0297462	0.00906438	0.129631	0.0297213	0.0763457	0.0646734	0.0136209	0.133328	0.181079	0.0415011	0.7438686	12.95318	0.376878	0.467868	0.532132	0.623123
6768	-414.364	-426.3471	11.98307	0.0595922	0.0130579	0.0370446	0.0221732	0.000575386	0.00430483	0.00671057	0.271413	0.033171	0.0467204	0.0278784	6.56706e-05	0.0549089	0.126873	0.0286141	0.211213	0.592582	0.0970868	0.0991189	0.08656901	2.33859e-05	0.103296	0.896704	0.999977	0.170473	0.421965	0.764	1.3089	2.36987	5.86604	1.279238	0.0812876	0.0178119	0.0505312	0.0302456	0.000784864	0.00587206	0.00915364	0.370225	0.0452474	0.0637296	0.0380279	8.95788e-05	0.0748992	0.173063	0.0390314	0.7331036	0.09766979	6.39586e-05	0.114478	0.885522	0.999936
6804	-408.7634	-419.9217	11.15823	0.278516	0.119798	0.0903139	0.0391552	0.00432514	0.00606377	0.00198432	0.228994	0.0624421	0.094284	0.0690579	0.287587	0.0391383	0.169901	0.293474	0.330848	0.366586	0.0589393	0.243627	0.06325319	9.41734e-07	0.0784134	0.921587	0.999999	0.324302	0.577416	0.842537	1.18689	1.73185	3.08355	0.8142334	0.156029	0.0671125	0.050595	0.0219352	0.002423	0.003397	0.00111164	0.128285	0.0349809	0.0528191	0.0386871	0.16111	0.0219258	0.0951808	0.164408	1.785036	0.1408241	0.000739861	0.153995	0.846005	0.99926
6840	-412.9573	-424.5461	11.58888	0.258528	0.184347	0.00122179	0.0377381	0.00833004	0.00826956	0.00300844	0.131565	0.173526	0.0867301	0.0534619	0.306695	0.0739232	0.161595	0.337695	0.280705	0.505926	0.0946754	0.118693	0.07641131	7.28477e-06	0.0926927	0.907307	0.999993	0.522719	0.728784	0.906011	1.10374	1.37215	1.91307	0.469063	0.141533	0.100922	0.000668873	0.0206599	0.00456032	0.00452721	0.00164698	0.0720262	0.0949977	0.0474808	0.029268	0.167902	0.0404696	0.0884658	0.184873	1.826635	0.4810836	0.0465067	0.309357	0.690643	0.953493
6876	-405.7259	-416.2917	10.56572	0.196598	0.0522829	0.103592	0.0196791	0.00344356	0.00410742	0.00503674	0.13522	0.0366266	0.0394902	0.0217239	0.00353122	0.0324029	0.0870933	0.0574119	0.365114	0.528718	0.0308097	0.0753579	0.02805326	4.85347e-13	0.0369465	0.963054	1	0.175356	0.427817	0.76729	1.30329	2.33745	5.70268	1.258816	0.24629	0.0654977	0.129775	0.0246531	0.00431395	0.0051456	0.00630981	0.169398	0.0458842	0.0494716	0.0272148	0.00442376	0.040593	0.109107	0.0719231	0.7982395	0.08960383	3.15325e-05	0.106395	0.893605	0.999968
6912	-412.6034	-424.0374	11.43406	0.0650701	0.0443061	0.0701946	0.0161866	0.00455608	0.00272296	0.00292403	0.0558404	0.0122068	0.0265821	0.0112335	0.000232224	0.0270663	0.0656938	0.0239996	0.0524925	0.422508	0.0251949	0.499804	0.04346887	4.62708e-09	0.0557244	0.944276	1	0.182826	0.436611	0.772176	1.29504	2.29037	5.46967	1.228652	0.151744	0.103322	0.163694	0.0377474	0.0106248	0.00634996	0.00681886	0.13022	0.0284663	0.0619897	0.0261965	0.000541549	0.0631189	0.153198	0.0559672	0.4288151	0.1025278	9.29817e-05	0.119239	0.880761	0.999907
6948	-419.0426	-432.1814	13.13877	0.176553	0.0259951	0.100732	0.0141739	0.00221685	0.0120364	0.0272458	0.196436	0.061581	0.0509358	0.219249	0.0235286	0.0465784	0.213149	0.0426195	0.0553622	0.119691	0.010107	0.81484	0.1978187	0.00382258	0.196933	0.803066	0.996177	0.58902	0.772488	0.922623	1.08387	1.29452	1.69773	0.3827164	0.145547	0.0214299	0.0830416	0.0116847	0.00182753	0.00992258	0.0224609	0.161938	0.0507663	0.0419906	0.180745	0.0193966	0.0383984	0.175716	0.0351347	1.21303	0.2519019	0.00932276	0.22916	0.77084	0.990677
6984	-414.9937	-426.9631	11.96944	0.0352863	0.0366855	0.00927897	0.0110167	0.00402807	0.00329145	0.00886145	0.0554795	0.0363616	0.0305317	0.0208845	0.00369809	0.0158673	0.0693837	0.0426509	0.884006	0.0320116	0.0583376	0.0256444	0.3210622	0.0190736	0.261023	0.738977	0.980926	0.101905	0.328318	0.706469	1.41549	3.04583	9.81303	1.651281	0.0920579	0.0957083	0.0242078	0.0287413	0.0105088	0.00858701	0.0231185	0.144739	0.0948631	0.0796536	0.0544852	0.00964788	0.041396	0.181014	0.111271	0.3833057	0.7264483	0.0874565	0.349799	0.650201	0.912544
